country,date,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,total_vaccinations_per_hundred,total_cases,total_deaths
France,2020-11-14,673.6781,10.65471,0.0,1643952.0,33509.0
France,2020-11-15,392.11508,12.194908,0.0,1820381.0,38996.0
France,2020-11-16,392.11508,12.194908,0.0,1820381.0,38996.0
France,2020-11-17,392.11508,12.194908,0.0,1820381.0,38996.0
France,2020-11-18,392.11508,12.194908,0.0,1820381.0,38996.0
France,2020-11-19,392.11508,12.194908,0.0,1820381.0,38996.0
France,2020-11-20,392.11508,12.194908,0.0,1820381.0,38996.0
France,2020-11-21,392.11508,12.194908,0.0,1820381.0,38996.0
France,2020-11-22,255.47076,12.450497,0.0,1935328.0,44598.0
France,2020-11-23,255.47076,12.450497,0.0,1935328.0,44598.0
France,2020-11-24,255.47076,12.450497,0.0,1935328.0,44598.0
France,2020-11-25,255.47076,12.450497,0.0,1935328.0,44598.0
France,2020-11-26,255.47076,12.450497,0.0,1935328.0,44598.0
France,2020-11-27,255.47076,12.450497,0.0,1935328.0,44598.0
France,2020-11-28,255.47076,12.450497,0.0,1935328.0,44598.0
France,2020-11-29,171.30435,10.39912,0.0,2012405.0,49277.0
France,2020-11-30,171.30435,10.39912,0.0,2012405.0,49277.0
France,2020-12-01,171.30435,10.39912,0.0,2012405.0,49277.0
France,2020-12-02,171.30435,10.39912,0.0,2012405.0,49277.0
France,2020-12-03,171.30435,10.39912,0.0,2012405.0,49277.0
France,2020-12-04,171.30435,10.39912,0.0,2012405.0,49277.0
France,2020-12-05,171.30435,10.39912,0.0,2012405.0,49277.0
France,2020-12-06,158.62492,8.807804,0.0,2083777.0,53240.0
France,2020-12-07,158.62492,8.807804,0.0,2083777.0,53240.0
France,2020-12-08,158.62492,8.807804,0.0,2083777.0,53240.0
France,2020-12-09,158.62492,8.807804,0.0,2083777.0,53240.0
France,2020-12-10,158.62492,8.807804,0.0,2083777.0,53240.0
France,2020-12-11,158.62492,8.807804,0.0,2083777.0,53240.0
France,2020-12-12,158.62492,8.807804,0.0,2083777.0,53240.0
France,2020-12-13,172.63118,8.427755,0.0,2161451.0,57032.0
France,2020-12-14,172.63118,8.427755,0.0,2161451.0,57032.0
France,2020-12-15,172.63118,8.427755,0.0,2161451.0,57032.0
France,2020-12-16,172.63118,8.427755,0.0,2161451.0,57032.0
France,2020-12-17,172.63118,8.427755,0.0,2161451.0,57032.0
France,2020-12-18,172.63118,8.427755,0.0,2161451.0,57032.0
France,2020-12-19,172.63118,8.427755,0.0,2161451.0,57032.0
France,2020-12-20,206.51334,7.5187488,0.0,2254370.0,60415.0
France,2020-12-21,206.51334,7.5187488,0.0,2254370.0,60415.0
France,2020-12-22,206.51334,7.5187488,0.0,2254370.0,60415.0
France,2020-12-23,206.51334,7.5187488,0.0,2254370.0,60415.0
France,2020-12-24,206.51334,7.5187488,0.0,2254370.0,60415.0
France,2020-12-25,206.51334,7.5187488,0.0,2254370.0,60415.0
France,2020-12-26,206.51334,7.5187488,0.0,2254370.0,60415.0
France,2020-12-27,186.44185,6.9320064,0.00092942675,2338258.0,63534.0
France,2020-12-28,186.44185,6.9320064,0.0020021903,2338258.0,63534.0
France,2020-12-29,186.44185,6.9320064,0.0025906262,2338258.0,63534.0
France,2020-12-30,186.44185,6.9320064,0.0032786434,2338258.0,63534.0
France,2020-12-31,186.44185,6.9320064,0.0039606253,2338258.0,63534.0
France,2021-01-01,186.44185,6.9320064,0.0057727057,2338258.0,63534.0
France,2021-01-02,186.44185,6.9320064,0.0063370005,2338258.0,63534.0
France,2021-01-03,197.68776,6.4786143,0.006969192,2427206.0,66449.0
France,2021-01-04,197.68776,6.4786143,0.010223694,2427206.0,66449.0
France,2021-01-05,197.68776,6.4786143,0.02199241,2427206.0,66449.0
France,2021-01-06,197.68776,6.4786143,0.040873654,2427206.0,66449.0
France,2021-01-07,197.68776,6.4786143,0.085392594,2427206.0,66449.0
France,2021-01-08,197.68776,6.4786143,0.14152937,2427206.0,66449.0
France,2021-01-09,197.68776,6.4786143,0.1584733,2427206.0,66449.0
France,2021-01-10,271.73065,7.620984,0.16756387,2549469.0,69878.0
France,2021-01-11,271.73065,7.620984,0.22790872,2549469.0,69878.0
France,2021-01-12,271.73065,7.620984,0.32175216,2549469.0,69878.0
France,2021-01-13,271.73065,7.620984,0.42014617,2549469.0,69878.0
France,2021-01-14,271.73065,7.620984,0.5459386,2549469.0,69878.0
France,2021-01-15,271.73065,7.620984,0.6502638,2549469.0,69878.0
France,2021-01-16,271.73065,7.620984,0.68088055,2549469.0,69878.0
France,2021-01-17,264.12744,7.676547,0.69754833,2668311.0,73332.0
France,2021-01-18,264.12744,7.676547,0.8274614,2668311.0,73332.0
France,2021-01-19,264.12744,7.676547,1.0248544,2668311.0,73332.0
France,2021-01-20,264.12744,7.676547,1.2327307,2668311.0,73332.0
France,2021-01-21,264.12744,7.676547,1.4720882,2668311.0,73332.0
France,2021-01-22,264.12744,7.676547,1.6551824,2668311.0,73332.0
France,2021-01-23,264.12744,7.676547,1.7133921,2668311.0,73332.0
France,2021-01-24,289.25735,7.5876465,1.7283038,2798460.0,76746.0
France,2021-01-25,289.25735,7.5876465,1.8485786,2798460.0,76746.0
France,2021-01-26,289.25735,7.5876465,2.0056682,2798460.0,76746.0
France,2021-01-27,289.25735,7.5876465,2.1772394,2798460.0,76746.0
France,2021-01-28,289.25735,7.5876465,2.389698,2798460.0,76746.0
France,2021-01-29,289.25735,7.5876465,2.5572062,2798460.0,76746.0
France,2021-01-30,289.25735,7.5876465,2.6080062,2798460.0,76746.0
France,2021-01-31,294.75806,7.020907,2.6187806,2931084.0,79905.0
France,2021-02-01,294.75806,7.020907,2.7338228,2931084.0,79905.0
France,2021-02-02,294.75806,7.020907,2.9006457,2931084.0,79905.0
France,2021-02-03,294.75806,7.020907,3.0706131,2931084.0,79905.0
France,2021-02-04,294.75806,7.020907,3.2777305,2931084.0,79905.0
France,2021-02-05,294.75806,7.020907,3.453528,2931084.0,79905.0
France,2021-02-06,294.75806,7.020907,3.505404,2931084.0,79905.0
France,2021-02-07,285.48355,6.820881,3.5224278,3059535.0,82974.0
France,2021-02-08,285.48355,6.820881,3.6668012,3059535.0,82974.0
France,2021-02-09,285.48355,6.820881,3.8849208,3059535.0,82974.0
France,2021-02-10,285.48355,6.820881,4.1182146,3059535.0,82974.0
France,2021-02-11,285.48355,6.820881,4.4095583,3059535.0,82974.0
France,2021-02-12,285.48355,6.820881,4.6441207,3059535.0,82974.0
France,2021-02-13,285.48355,6.820881,4.707373,3059535.0,82974.0
France,2021-02-14,245.44504,6.427497,4.72609,3169971.0,85866.0
France,2021-02-15,245.44504,6.427497,4.8995004,3169971.0,85866.0
France,2021-02-16,245.44504,6.427497,5.125968,3169971.0,85866.0
France,2021-02-17,245.44504,6.427497,5.363657,3169971.0,85866.0
France,2021-02-18,245.44504,6.427497,5.655781,3169971.0,85866.0
France,2021-02-19,245.44504,6.427497,5.893314,3169971.0,85866.0
France,2021-02-20,245.44504,6.427497,5.964447,3169971.0,85866.0
France,2021-02-21,261.25818,5.591833,5.978589,3287522.0,88382.0
France,2021-02-22,261.25818,5.591833,6.145569,3287522.0,88382.0
France,2021-02-23,261.25818,5.591833,6.355491,3287522.0,88382.0
France,2021-02-24,261.25818,5.591833,6.5712495,3287522.0,88382.0
France,2021-02-25,261.25818,5.591833,6.860657,3287522.0,88382.0
France,2021-02-26,261.25818,5.591833,7.138646,3287522.0,88382.0
France,2021-02-27,261.25818,5.591833,7.251161,3287522.0,88382.0
France,2021-02-28,283.80554,4.780617,7.2667246,3415218.0,90533.0
France,2021-03-01,283.80554,4.780617,7.447815,3415218.0,90533.0
France,2021-03-02,283.80554,4.780617,7.7022033,3415218.0,90533.0
France,2021-03-03,283.80554,4.780617,7.9768834,3415218.0,90533.0
France,2021-03-04,283.80554,4.780617,8.33344,3415218.0,90533.0
France,2021-03-05,283.80554,4.780617,8.731263,3415218.0,90533.0
France,2021-03-06,283.80554,4.780617,9.071464,3415218.0,90533.0
France,2021-03-07,276.16678,4.518361,9.260452,3539477.0,92566.0
France,2021-03-08,276.16678,4.518361,9.496919,3539477.0,92566.0
France,2021-03-09,276.16678,4.518361,9.841707,3539477.0,92566.0
France,2021-03-10,276.16678,4.518361,10.197952,3539477.0,92566.0
France,2021-03-11,276.16678,4.518361,10.661127,3539477.0,92566.0
France,2021-03-12,276.16678,4.518361,11.18655,3539477.0,92566.0
France,2021-03-13,276.16678,4.518361,11.558785,3539477.0,92566.0
France,2021-03-14,317.76993,4.1605372,11.658968,3682455.0,94438.0
France,2021-03-15,317.76993,4.1605372,11.945924,3682455.0,94438.0
France,2021-03-16,317.76993,4.1605372,12.218142,3682455.0,94438.0
France,2021-03-17,317.76993,4.1605372,12.501955,3682455.0,94438.0
France,2021-03-18,317.76993,4.1605372,12.822123,3682455.0,94438.0
France,2021-03-19,317.76993,4.1605372,13.224681,3682455.0,94438.0
France,2021-03-20,317.76993,4.1605372,13.493408,3682455.0,94438.0
France,2021-03-21,408.5483,3.998294,13.5720005,3866278.0,96237.0
France,2021-03-22,408.5483,3.998294,13.879223,3866278.0,96237.0
France,2021-03-23,408.5483,3.998294,14.321011,3866278.0,96237.0
France,2021-03-24,408.5483,3.998294,14.774482,3866278.0,96237.0
France,2021-03-25,408.5483,3.998294,15.358653,3866278.0,96237.0
France,2021-03-26,408.5483,3.998294,15.963152,3866278.0,96237.0
France,2021-03-27,408.5483,3.998294,16.2834,3866278.0,96237.0
France,2021-03-28,497.76205,4.0760818,16.37989,4090242.0,98071.0
France,2021-03-29,497.76205,4.0760818,16.76678,4090242.0,98071.0
France,2021-03-30,497.76205,4.0760818,17.303307,4090242.0,98071.0
France,2021-03-31,497.76205,4.0760818,17.812,4090242.0,98071.0
France,2021-04-01,497.76205,4.0760818,18.428234,4090242.0,98071.0
France,2021-04-02,497.76205,4.0760818,18.995865,4090242.0,98071.0
France,2021-04-03,497.76205,4.0760818,19.303246,4090242.0,98071.0
France,2021-04-04,538.7518,4.3538957,19.402185,4332649.0,100030.0
France,2021-04-05,538.7518,4.3538957,19.513515,4332649.0,100030.0
France,2021-04-06,538.7518,4.3538957,20.012102,4332649.0,100030.0
France,2021-04-07,538.7518,4.3538957,20.578861,4332649.0,100030.0
France,2021-04-08,538.7518,4.3538957,21.27467,4332649.0,100030.0
France,2021-04-09,538.7518,4.3538957,22.07008,4332649.0,100030.0
France,2021-04-10,538.7518,4.3538957,22.516022,4332649.0,100030.0
France,2021-04-11,451.6539,4.7117195,22.65234,4535867.0,102150.0
France,2021-04-12,451.6539,4.7117195,23.184961,4535867.0,102150.0
France,2021-04-13,451.6539,4.7117195,23.869669,4535867.0,102150.0
France,2021-04-14,451.6539,4.7117195,24.525536,4535867.0,102150.0
France,2021-04-15,451.6539,4.7117195,25.261986,4535867.0,102150.0
France,2021-04-16,451.6539,4.7117195,25.996412,4535867.0,102150.0
France,2021-04-17,451.6539,4.7117195,26.41704,4535867.0,102150.0
France,2021-04-18,449.28912,4.3716755,26.548534,4738021.0,104117.0
France,2021-04-19,449.28912,4.3716755,27.06834,4738021.0,104117.0
France,2021-04-20,449.28912,4.3716755,27.71278,4738021.0,104117.0
France,2021-04-21,449.28912,4.3716755,28.353167,4738021.0,104117.0
France,2021-04-22,449.28912,4.3716755,29.075771,4738021.0,104117.0
France,2021-04-23,449.28912,4.3716755,29.804798,4738021.0,104117.0
France,2021-04-24,449.28912,4.3716755,30.261658,4738021.0,104117.0
France,2021-04-25,398.85596,4.582814,30.425348,4917483.0,106179.0
France,2021-04-26,398.85596,4.582814,30.999117,4917483.0,106179.0
France,2021-04-27,398.85596,4.582814,31.713797,4917483.0,106179.0
France,2021-04-28,398.85596,4.582814,32.446716,4917483.0,106179.0
France,2021-04-29,398.85596,4.582814,33.28688,4917483.0,106179.0
France,2021-04-30,398.85596,4.582814,34.131138,4917483.0,106179.0
France,2021-05-01,398.85596,4.582814,34.463673,4917483.0,106179.0
France,2021-05-02,317.61435,4.342783,34.6594,5060391.0,108133.0
France,2021-05-03,317.61435,4.342783,35.345795,5060391.0,108133.0
France,2021-05-04,317.61435,4.342783,36.16454,5060391.0,108133.0
France,2021-05-05,317.61435,4.342783,37.00243,5060391.0,108133.0
France,2021-05-06,317.61435,4.342783,37.941803,5060391.0,108133.0
France,2021-05-07,317.61435,4.342783,38.89686,5060391.0,108133.0
France,2021-05-08,317.61435,4.342783,39.340485,5060391.0,108133.0
France,2021-05-09,236.98393,3.4071066,39.603714,5167020.0,109666.0
France,2021-05-10,236.98393,3.4071066,40.425133,5167020.0,109666.0
France,2021-05-11,236.98393,3.4071066,41.427002,5167020.0,109666.0
France,2021-05-12,236.98393,3.4071066,42.437412,5167020.0,109666.0
France,2021-05-13,236.98393,3.4071066,43.03416,5167020.0,109666.0
France,2021-05-14,236.98393,3.4071066,43.973885,5167020.0,109666.0
France,2021-05-15,236.98393,3.4071066,44.68283,5167020.0,109666.0
France,2021-05-16,179.73433,2.6425636,45.020267,5247890.0,110855.0
France,2021-05-17,179.73433,2.6425636,45.814816,5247890.0,110855.0
France,2021-05-18,179.73433,2.6425636,46.74482,5247890.0,110855.0
France,2021-05-19,179.73433,2.6425636,47.669006,5247890.0,110855.0
France,2021-05-20,179.73433,2.6425636,48.680214,5247890.0,110855.0
France,2021-05-21,179.73433,2.6425636,49.686592,5247890.0,110855.0
France,2021-05-22,179.73433,2.6425636,50.332592,5247890.0,110855.0
France,2021-05-23,185.4795,2.0891588,50.598408,5331345.0,111795.0
France,2021-05-24,185.4795,2.0891588,51.04643,5331345.0,111795.0
France,2021-05-25,185.4795,2.0891588,51.94137,5331345.0,111795.0
France,2021-05-26,185.4795,2.0891588,52.857304,5331345.0,111795.0
France,2021-05-27,185.4795,2.0891588,53.87148,5331345.0,111795.0
France,2021-05-28,185.4795,2.0891588,54.91658,5331345.0,111795.0
France,2021-05-29,185.4795,2.0891588,55.595745,5331345.0,111795.0
France,2021-05-30,134.21956,1.7157772,55.806713,5391736.0,112567.0
France,2021-05-31,134.21956,1.7157772,56.656258,5391736.0,112567.0
France,2021-06-01,134.21956,1.7157772,57.688934,5391736.0,112567.0
France,2021-06-02,134.21956,1.7157772,58.67719,5391736.0,112567.0
France,2021-06-03,134.21956,1.7157772,59.77156,5391736.0,112567.0
France,2021-06-04,134.21956,1.7157772,60.92423,5391736.0,112567.0
France,2021-06-05,134.21956,1.7157772,61.671192,5391736.0,112567.0
France,2021-06-06,103.3089,1.2557178,61.946686,5438219.0,113132.0
France,2021-06-07,103.3089,1.2557178,62.85661,5438219.0,113132.0
France,2021-06-08,103.3089,1.2557178,63.89346,5438219.0,113132.0
France,2021-06-09,103.3089,1.2557178,64.89,5438219.0,113132.0
France,2021-06-10,103.3089,1.2557178,65.934494,5438219.0,113132.0
France,2021-06-11,103.3089,1.2557178,67.05817,5438219.0,113132.0
France,2021-06-12,103.3089,1.2557178,67.80471,5438219.0,113132.0
France,2021-06-13,60.01664,0.7889908,68.07472,5465223.0,113487.0
France,2021-06-14,60.01664,0.7889908,68.9745,5465223.0,113487.0
France,2021-06-15,60.01664,0.7889908,70.02184,5465223.0,113487.0
France,2021-06-16,60.01664,0.7889908,71.03735,5465223.0,113487.0
France,2021-06-17,60.01664,0.7889908,72.08198,5465223.0,113487.0
France,2021-06-18,60.01664,0.7889908,73.237305,5465223.0,113487.0
France,2021-06-19,60.01664,0.7889908,73.98997,5465223.0,113487.0
France,2021-06-20,32.937588,0.68675536,74.256836,5480043.0,113796.0
France,2021-06-21,32.937588,0.68675536,75.16004,5480043.0,113796.0
France,2021-06-22,32.937588,0.68675536,76.20467,5480043.0,113796.0
France,2021-06-23,32.937588,0.68675536,77.22379,5480043.0,113796.0
France,2021-06-24,32.937588,0.68675536,78.20912,5480043.0,113796.0
France,2021-06-25,32.937588,0.68675536,79.344,5480043.0,113796.0
France,2021-06-26,32.937588,0.68675536,80.1361,5480043.0,113796.0
France,2021-06-27,23.758623,0.52006716,80.456024,5490733.0,114030.0
France,2021-06-28,23.758623,0.52006716,81.37417,5490733.0,114030.0
France,2021-06-29,23.758623,0.52006716,82.41938,5490733.0,114030.0
France,2021-06-30,23.758623,0.52006716,83.4625,5490733.0,114030.0
France,2021-07-01,23.758623,0.52006716,84.50702,5490733.0,114030.0
France,2021-07-02,23.758623,0.52006716,85.639915,5490733.0,114030.0
France,2021-07-03,23.758623,0.52006716,86.41202,5490733.0,114030.0
France,2021-07-04,30.906214,0.38004908,86.71082,5504639.0,114201.0
France,2021-07-05,30.906214,0.38004908,87.59931,5504639.0,114201.0
France,2021-07-06,30.906214,0.38004908,88.61507,5504639.0,114201.0
France,2021-07-07,30.906214,0.38004908,89.60203,5504639.0,114201.0
France,2021-07-08,30.906214,0.38004908,90.59472,5504639.0,114201.0
France,2021-07-09,30.906214,0.38004908,91.7141,5504639.0,114201.0
France,2021-07-10,30.906214,0.38004908,92.45274,5504639.0,114201.0
France,2021-07-11,51.82447,0.3155963,92.710075,5527957.0,114343.0
France,2021-07-12,51.82447,0.3155963,93.689156,5527957.0,114343.0
France,2021-07-13,51.82447,0.3155963,94.9203,5527957.0,114343.0
France,2021-07-14,51.82447,0.3155963,95.431625,5527957.0,114343.0
France,2021-07-15,51.82447,0.3155963,96.715355,5527957.0,114343.0
France,2021-07-16,51.82447,0.3155963,98.038734,5527957.0,114343.0
France,2021-07-17,51.82447,0.3155963,98.914246,5527957.0,114343.0
France,2021-07-18,103.69339,0.21336089,99.25316,5574613.0,114439.0
France,2021-07-19,103.69339,0.21336089,100.32597,5574613.0,114439.0
France,2021-07-20,103.69339,0.21336089,101.57809,5574613.0,114439.0
France,2021-07-21,103.69339,0.21336089,102.791504,5574613.0,114439.0
France,2021-07-22,103.69339,0.21336089,104.04398,5574613.0,114439.0
France,2021-07-23,103.69339,0.21336089,105.347885,5574613.0,114439.0
France,2021-07-24,103.69339,0.21336089,106.185844,5574613.0,114439.0
France,2021-07-25,262.42944,0.2644786,106.48954,5692691.0,114558.0
France,2021-07-26,262.42944,0.2644786,107.50225,5692691.0,114558.0
France,2021-07-27,262.42944,0.2644786,108.68679,5692691.0,114558.0
France,2021-07-28,262.42944,0.2644786,109.819145,5692691.0,114558.0
France,2021-07-29,262.42944,0.2644786,110.977554,5692691.0,114558.0
France,2021-07-30,262.42944,0.2644786,112.13351,5692691.0,114558.0
France,2021-07-31,262.42944,0.2644786,112.8447,5692691.0,114558.0
France,2021-08-01,318.22556,0.5334022,113.08946,5835874.0,114798.0
France,2021-08-02,318.22556,0.5334022,113.96051,5835874.0,114798.0
France,2021-08-03,318.22556,0.5334022,114.933395,5835874.0,114798.0
France,2021-08-04,318.22556,0.5334022,115.83264,5835874.0,114798.0
France,2021-08-05,318.22556,0.5334022,116.732285,5835874.0,114798.0
France,2021-08-06,318.22556,0.5334022,117.687065,5835874.0,114798.0
France,2021-08-07,318.22556,0.5334022,118.27886,5835874.0,114798.0
France,2021-08-08,327.0089,0.6267476,118.486595,5983009.0,115080.0
France,2021-08-09,327.0089,0.6267476,119.26951,5983009.0,115080.0
France,2021-08-10,327.0089,0.6267476,120.15307,5983009.0,115080.0
France,2021-08-11,327.0089,0.6267476,120.968956,5983009.0,115080.0
France,2021-08-12,327.0089,0.6267476,121.80068,5983009.0,115080.0
France,2021-08-13,327.0089,0.6267476,122.60321,5983009.0,115080.0
France,2021-08-14,327.0089,0.6267476,123.12098,5983009.0,115080.0
France,2021-08-15,335.44333,0.7845458,123.25633,6133939.0,115433.0
France,2021-08-16,335.44333,0.7845458,124.018585,6133939.0,115433.0
France,2021-08-17,335.44333,0.7845458,124.853195,6133939.0,115433.0
France,2021-08-18,335.44333,0.7845458,125.6454,6133939.0,115433.0
France,2021-08-19,335.44333,0.7845458,126.42861,6133939.0,115433.0
France,2021-08-20,335.44333,0.7845458,127.265236,6133939.0,115433.0
France,2021-08-21,335.44333,0.7845458,127.783745,6133939.0,115433.0
France,2021-08-22,296.8628,1.5535339,127.96392,6267510.0,116132.0
France,2021-08-23,296.8628,1.5535339,128.71767,6267510.0,116132.0
France,2021-08-24,296.8628,1.5535339,129.53386,6267510.0,116132.0
France,2021-08-25,296.8628,1.5535339,130.29417,6267510.0,116132.0
France,2021-08-26,296.8628,1.5535339,131.03084,6267510.0,116132.0
France,2021-08-27,296.8628,1.5535339,131.84483,6267510.0,116132.0
France,2021-08-28,296.8628,1.5535339,132.36044,6267510.0,116132.0
France,2021-08-29,249.19662,1.0312443,132.52821,6379634.0,116596.0
France,2021-08-30,249.19662,1.0312443,133.20222,6379634.0,116596.0
France,2021-08-31,249.19662,1.0312443,133.91663,6379634.0,116596.0
France,2021-09-01,249.19662,1.0312443,134.58696,6379634.0,116596.0
France,2021-09-02,249.19662,1.0312443,135.17297,6379634.0,116596.0
France,2021-09-03,249.19662,1.0312443,135.83832,6379634.0,116596.0
France,2021-09-04,249.19662,1.0312443,136.32158,6379634.0,116596.0
France,2021-09-05,190.65129,1.086807,136.42804,6465416.0,117085.0
France,2021-09-06,190.65129,1.086807,136.86281,6465416.0,117085.0
France,2021-09-07,190.65129,1.086807,137.3076,6465416.0,117085.0
France,2021-09-08,190.65129,1.086807,137.80067,6465416.0,117085.0
France,2021-09-09,190.65129,1.086807,138.21622,6465416.0,117085.0
France,2021-09-10,190.65129,1.086807,138.72264,6465416.0,117085.0
France,2021-09-11,190.65129,1.086807,139.09782,6465416.0,117085.0
France,2021-09-12,144.06305,0.9712365,139.16982,6530236.0,117522.0
France,2021-09-13,144.06305,0.9712365,139.51988,6530236.0,117522.0
France,2021-09-14,144.06305,0.9712365,139.91064,6530236.0,117522.0
France,2021-09-15,144.06305,0.9712365,140.36348,6530236.0,117522.0
France,2021-09-16,144.06305,0.9712365,140.72346,6530236.0,117522.0
France,2021-09-17,144.06305,0.9712365,141.1548,6530236.0,117522.0
France,2021-09-18,144.06305,0.9712365,141.46185,6530236.0,117522.0
France,2021-09-19,103.87119,0.8578886,141.51315,6576972.0,117908.0
France,2021-09-20,103.87119,0.8578886,141.79755,6576972.0,117908.0
France,2021-09-21,103.87119,0.8578886,142.11008,6576972.0,117908.0
France,2021-09-22,103.87119,0.8578886,142.48213,6576972.0,117908.0
France,2021-09-23,103.87119,0.8578886,142.78067,6576972.0,117908.0
France,2021-09-24,103.87119,0.8578886,143.14322,6576972.0,117908.0
France,2021-09-25,103.87119,0.8578886,143.3955,6576972.0,117908.0
France,2021-09-26,80.2637,0.73565054,143.43419,6613086.0,118239.0
France,2021-09-27,80.2637,0.73565054,143.67288,6613086.0,118239.0
France,2021-09-28,80.2637,0.73565054,143.92462,6613086.0,118239.0
France,2021-09-29,80.2637,0.73565054,144.22426,6613086.0,118239.0
France,2021-09-30,80.2637,0.73565054,144.47545,6613086.0,118239.0
France,2021-10-01,80.2637,0.73565054,144.81119,6613086.0,118239.0
France,2021-10-02,80.2637,0.73565054,145.02083,6613086.0,118239.0
France,2021-10-03,68.7111,0.61341256,145.04846,6644002.0,118515.0
France,2021-10-04,68.7111,0.61341256,145.2694,6644002.0,118515.0
France,2021-10-05,68.7111,0.61341256,145.51004,6644002.0,118515.0
France,2021-10-06,68.7111,0.61341256,145.79356,6644002.0,118515.0
France,2021-10-07,68.7111,0.61341256,146.03255,6644002.0,118515.0
France,2021-10-08,68.7111,0.61341256,146.36345,6644002.0,118515.0
France,2021-10-09,68.7111,0.61341256,146.55388,6644002.0,118515.0
France,2021-10-10,58.55423,0.42449927,146.57706,6670348.0,118706.0
France,2021-10-11,58.55423,0.42449927,146.79097,6670348.0,118706.0
France,2021-10-12,58.55423,0.42449927,147.02771,6670348.0,118706.0
France,2021-10-13,58.55423,0.42449927,147.29567,6670348.0,118706.0
France,2021-10-14,58.55423,0.42449927,147.5252,6670348.0,118706.0
France,2021-10-15,58.55423,0.42449927,147.84756,6670348.0,118706.0
France,2021-10-16,58.55423,0.42449927,148.0168,6670348.0,118706.0
France,2021-10-17,69.108925,0.3889391,148.03601,6701443.0,118881.0
